"ID","Column","Description"
20052,"Country","Incorrect spelling"
20053,"Country","Incorrect spelling"
20054,"Country","Incorrect spelling"
20055,"Country","Incorrect spelling"
20056,"Country","Incorrect spelling"
20057,"Country","Incorrect spelling"
20058,"Country","Incorrect spelling"
20070,"Country","Incorrect spelling"
20074,"Country","Incorrect spelling"
20077,"Country","Incorrect spelling"
20080,"Country","Incorrect spelling"
20082,"Country","Incorrect spelling"
20083,"Country","Incorrect spelling"
20084,"Country","Incorrect spelling"
20087,"Country","Incorrect spelling"
20089,"Country","Incorrect spelling"
20091,"Country","Incorrect spelling"
20092,"Country","Incorrect spelling"
20093,"Country","Incorrect spelling"
20103,"Country","Incorrect spelling"
20125,"Country","Incorrect spelling"
20129,"Country","Incorrect spelling"
20130,"Country","Incorrect spelling"
20143,"Country","Incorrect spelling"
20176,"Country","Incorrect spelling"
20180,"Country","Incorrect spelling"
20181,"Country","Incorrect spelling"
20182,"Country","Incorrect spelling"
20183,"Country","Incorrect spelling"
20192,"Country","Incorrect spelling"
20195,"Country","Incorrect spelling"
20196,"Country","Incorrect spelling"
20199,"Country","Incorrect spelling"
20209,"Country","Incorrect spelling"
20223,"Country","Incorrect spelling"
20239,"Country","Incorrect spelling"
20266,"Country","Incorrect spelling"
20270,"Country","Incorrect spelling"
20274,"Country","Incorrect spelling"
20275,"Country","Incorrect spelling"
20285,"Country","Incorrect spelling"
20286,"Country","Incorrect spelling"
20287,"Country","Incorrect spelling"
20288,"Country","Incorrect spelling"
20296,"Country","Incorrect spelling"
20298,"Country","Incorrect spelling"
20303,"Country","Incorrect spelling"
20307,"Country","Incorrect spelling"
20312,"Country","Incorrect spelling"
20313,"Country","Incorrect spelling"
20314,"Country","Incorrect spelling"
20315,"Country","Incorrect spelling"
20316,"Country","Incorrect spelling"
20317,"Country","Incorrect spelling"
20318,"Country","Incorrect spelling"
20319,"Country","Incorrect spelling"
20331,"Country","Incorrect spelling"
20335,"Country","Incorrect spelling"
20338,"Country","Incorrect spelling"
20341,"Country","Incorrect spelling"
20343,"Country","Incorrect spelling"
20344,"Country","Incorrect spelling"
20345,"Country","Incorrect spelling"
20348,"Country","Incorrect spelling"
20350,"Country","Incorrect spelling"
20352,"Country","Incorrect spelling"
20353,"Country","Incorrect spelling"
20354,"Country","Incorrect spelling"
20364,"Country","Incorrect spelling"
20386,"Country","Incorrect spelling"
20390,"Country","Incorrect spelling"
20391,"Country","Incorrect spelling"
20404,"Country","Incorrect spelling"
20441,"Country","Incorrect spelling"
20442,"Country","Incorrect spelling"
20443,"Country","Incorrect spelling"
20444,"Country","Incorrect spelling"
20453,"Country","Incorrect spelling"
20456,"Country","Incorrect spelling"
20457,"Country","Incorrect spelling"
20460,"Country","Incorrect spelling"
20463,"Country","Incorrect spelling"
20484,"Country","Incorrect spelling"
20500,"Country","Incorrect spelling"
20526,"Country","Incorrect spelling"
20527,"Country","Incorrect spelling"
20531,"Country","Incorrect spelling"
20536,"Country","Incorrect spelling"
20546,"Country","Incorrect spelling"
20547,"Country","Incorrect spelling"
20548,"Country","Incorrect spelling"
20549,"Country","Incorrect spelling"
20550,"Country","Incorrect spelling"
20551,"Country","Incorrect spelling"
20557,"Country","Incorrect spelling"
20559,"Country","Incorrect spelling"
20564,"Country","Incorrect spelling"
20568,"Country","Incorrect spelling"
20573,"Country","Incorrect spelling"
20574,"Country","Incorrect spelling"
20575,"Country","Incorrect spelling"
20576,"Country","Incorrect spelling"
20577,"Country","Incorrect spelling"
20578,"Country","Incorrect spelling"
20579,"Country","Incorrect spelling"
20580,"Country","Incorrect spelling"
20592,"Country","Incorrect spelling"
20593,"Country","Incorrect spelling"
20596,"Country","Incorrect spelling"
20599,"Country","Incorrect spelling"
20602,"Country","Incorrect spelling"
20604,"Country","Incorrect spelling"
20605,"Country","Incorrect spelling"
20606,"Country","Incorrect spelling"
20609,"Country","Incorrect spelling"
20611,"Country","Incorrect spelling"
20613,"Country","Incorrect spelling"
20614,"Country","Incorrect spelling"
20615,"Country","Incorrect spelling"
20625,"Country","Incorrect spelling"
20647,"Country","Incorrect spelling"
20650,"Country","Incorrect spelling"
20651,"Country","Incorrect spelling"
20652,"Country","Incorrect spelling"
20665,"Country","Incorrect spelling"
20702,"Country","Incorrect spelling"
20703,"Country","Incorrect spelling"
20704,"Country","Incorrect spelling"
20705,"Country","Incorrect spelling"
20714,"Country","Incorrect spelling"
20717,"Country","Incorrect spelling"
20718,"Country","Incorrect spelling"
20721,"Country","Incorrect spelling"
20745,"Country","Incorrect spelling"
20761,"Country","Incorrect spelling"
20782,"Country","Incorrect spelling"
20788,"Country","Incorrect spelling"
20792,"Country","Incorrect spelling"
20797,"Country","Incorrect spelling"
20807,"Country","Incorrect spelling"
20808,"Country","Incorrect spelling"
20809,"Country","Incorrect spelling"
20810,"Country","Incorrect spelling"
20818,"Country","Incorrect spelling"
20820,"Country","Incorrect spelling"
20823,"Country","Incorrect spelling"
20825,"Country","Incorrect spelling"
20829,"Country","Incorrect spelling"
20834,"Country","Incorrect spelling"
20835,"Country","Incorrect spelling"
20836,"Country","Incorrect spelling"
20837,"Country","Incorrect spelling"
20838,"Country","Incorrect spelling"
20839,"Country","Incorrect spelling"
20840,"Country","Incorrect spelling"
20841,"Country","Incorrect spelling"
20850,"Country","Incorrect spelling"
20852,"Country","Incorrect spelling"
20853,"Country","Incorrect spelling"
20857,"Country","Incorrect spelling"
20860,"Country","Incorrect spelling"
20863,"Country","Incorrect spelling"
20865,"Country","Incorrect spelling"
20866,"Country","Incorrect spelling"
20867,"Country","Incorrect spelling"
20870,"Country","Incorrect spelling"
20872,"Country","Incorrect spelling"
20874,"Country","Incorrect spelling"
20875,"Country","Incorrect spelling"
20876,"Country","Incorrect spelling"
20886,"Country","Incorrect spelling"
20908,"Country","Incorrect spelling"
20912,"Country","Incorrect spelling"
20913,"Country","Incorrect spelling"
20917,"Country","Incorrect spelling"
20926,"Country","Incorrect spelling"
20929,"Country","Incorrect spelling"
20941,"Country","Incorrect spelling"
20947,"Country","Incorrect spelling"
20963,"Country","Incorrect spelling"
20964,"Country","Incorrect spelling"
20965,"Country","Incorrect spelling"
20966,"Country","Incorrect spelling"
20975,"Country","Incorrect spelling"
20978,"Country","Incorrect spelling"
20979,"Country","Incorrect spelling"
20982,"Country","Incorrect spelling"
21006,"Country","Incorrect spelling"
21022,"Country","Incorrect spelling"
21049,"Country","Incorrect spelling"
21053,"Country","Incorrect spelling"
21058,"Country","Incorrect spelling"
21068,"Country","Incorrect spelling"
21069,"Country","Incorrect spelling"
21070,"Country","Incorrect spelling"
21071,"Country","Incorrect spelling"
21079,"Country","Incorrect spelling"
21081,"Country","Incorrect spelling"
21086,"Country","Incorrect spelling"
21090,"Country","Incorrect spelling"
21095,"Country","Incorrect spelling"
21096,"Country","Incorrect spelling"
21097,"Country","Incorrect spelling"
21098,"Country","Incorrect spelling"
21100,"Country","Incorrect spelling"
21101,"Country","Incorrect spelling"
21102,"Country","Incorrect spelling"
21114,"Country","Incorrect spelling"
21118,"Country","Incorrect spelling"
21121,"Country","Incorrect spelling"
21124,"Country","Incorrect spelling"
21126,"Country","Incorrect spelling"
21127,"Country","Incorrect spelling"
21128,"Country","Incorrect spelling"
21131,"Country","Incorrect spelling"
21133,"Country","Incorrect spelling"
21135,"Country","Incorrect spelling"
21136,"Country","Incorrect spelling"
21137,"Country","Incorrect spelling"
21147,"Country","Incorrect spelling"
21169,"Country","Incorrect spelling"
21173,"Country","Incorrect spelling"
21174,"Country","Incorrect spelling"
21187,"Country","Incorrect spelling"
21224,"Country","Incorrect spelling"
21225,"Country","Incorrect spelling"
21226,"Country","Incorrect spelling"
21227,"Country","Incorrect spelling"
21236,"Country","Incorrect spelling"
21239,"Country","Incorrect spelling"
21240,"Country","Incorrect spelling"
21243,"Country","Incorrect spelling"
21267,"Country","Incorrect spelling"
21270,"Country","Incorrect spelling"
21283,"Country","Incorrect spelling"
21310,"Country","Incorrect spelling"
21313,"Country","Incorrect spelling"
21314,"Country","Incorrect spelling"
21319,"Country","Incorrect spelling"
21329,"Country","Incorrect spelling"
21330,"Country","Incorrect spelling"
21331,"Country","Incorrect spelling"
21332,"Country","Incorrect spelling"
21340,"Country","Incorrect spelling"
21342,"Country","Incorrect spelling"
21347,"Country","Incorrect spelling"
21351,"Country","Incorrect spelling"
21356,"Country","Incorrect spelling"
21357,"Country","Incorrect spelling"
21358,"Country","Incorrect spelling"
21359,"Country","Incorrect spelling"
21360,"Country","Incorrect spelling"
21361,"Country","Incorrect spelling"
21362,"Country","Incorrect spelling"
21363,"Country","Incorrect spelling"
21375,"Country","Incorrect spelling"
21379,"Country","Incorrect spelling"
21382,"Country","Incorrect spelling"
21385,"Country","Incorrect spelling"
21387,"Country","Incorrect spelling"
21388,"Country","Incorrect spelling"
21389,"Country","Incorrect spelling"
21392,"Country","Incorrect spelling"
21394,"Country","Incorrect spelling"
21396,"Country","Incorrect spelling"
21397,"Country","Incorrect spelling"
21398,"Country","Incorrect spelling"
21408,"Country","Incorrect spelling"
21420,"Country","Incorrect spelling"
21434,"Country","Incorrect spelling"
21435,"Country","Incorrect spelling"
21448,"Country","Incorrect spelling"
21485,"Country","Incorrect spelling"
21486,"Country","Incorrect spelling"
21487,"Country","Incorrect spelling"
21488,"Country","Incorrect spelling"
21497,"Country","Incorrect spelling"
21500,"Country","Incorrect spelling"
21501,"Country","Incorrect spelling"
21504,"Country","Incorrect spelling"
21518,"Country","Incorrect spelling"
21528,"Country","Incorrect spelling"
21544,"Country","Incorrect spelling"
21571,"Country","Incorrect spelling"
21580,"Country","Incorrect spelling"
21583,"Country","Incorrect spelling"
21590,"Country","Incorrect spelling"
21591,"Country","Incorrect spelling"
21592,"Country","Incorrect spelling"
21601,"Country","Incorrect spelling"
21603,"Country","Incorrect spelling"
21608,"Country","Incorrect spelling"
21612,"Country","Incorrect spelling"
21617,"Country","Incorrect spelling"
21618,"Country","Incorrect spelling"
21619,"Country","Incorrect spelling"
21620,"Country","Incorrect spelling"
21621,"Country","Incorrect spelling"
21622,"Country","Incorrect spelling"
21623,"Country","Incorrect spelling"
21624,"Country","Incorrect spelling"
21636,"Country","Incorrect spelling"
21640,"Country","Incorrect spelling"
21643,"Country","Incorrect spelling"
21646,"Country","Incorrect spelling"
21648,"Country","Incorrect spelling"
21649,"Country","Incorrect spelling"
21650,"Country","Incorrect spelling"
21653,"Country","Incorrect spelling"
21655,"Country","Incorrect spelling"
21657,"Country","Incorrect spelling"
21658,"Country","Incorrect spelling"
21659,"Country","Incorrect spelling"
21669,"Country","Incorrect spelling"
21691,"Country","Incorrect spelling"
21695,"Country","Incorrect spelling"
21696,"Country","Incorrect spelling"
21709,"Country","Incorrect spelling"
21710,"Country","Incorrect spelling"
21714,"Country","Incorrect spelling"
21732,"Country","Incorrect spelling"
21746,"Country","Incorrect spelling"
21747,"Country","Incorrect spelling"
21748,"Country","Incorrect spelling"
21749,"Country","Incorrect spelling"
21758,"Country","Incorrect spelling"
21761,"Country","Incorrect spelling"
21762,"Country","Incorrect spelling"
21765,"Country","Incorrect spelling"
21789,"Country","Incorrect spelling"
21792,"Country","Incorrect spelling"
21805,"Country","Incorrect spelling"
21832,"Country","Incorrect spelling"
21836,"Country","Incorrect spelling"
21841,"Country","Incorrect spelling"
21851,"Country","Incorrect spelling"
21852,"Country","Incorrect spelling"
21853,"Country","Incorrect spelling"
21854,"Country","Incorrect spelling"
21862,"Country","Incorrect spelling"
21864,"Country","Incorrect spelling"
21869,"Country","Incorrect spelling"
21873,"Country","Incorrect spelling"
21878,"Country","Incorrect spelling"
21879,"Country","Incorrect spelling"
21880,"Country","Incorrect spelling"
21881,"Country","Incorrect spelling"
21882,"Country","Incorrect spelling"
21883,"Country","Incorrect spelling"
21884,"Country","Incorrect spelling"
21885,"Country","Incorrect spelling"
21897,"Country","Incorrect spelling"
21901,"Country","Incorrect spelling"
21904,"Country","Incorrect spelling"
21907,"Country","Incorrect spelling"
21909,"Country","Incorrect spelling"
21910,"Country","Incorrect spelling"
21911,"Country","Incorrect spelling"
21914,"Country","Incorrect spelling"
21916,"Country","Incorrect spelling"
21918,"Country","Incorrect spelling"
21919,"Country","Incorrect spelling"
21920,"Country","Incorrect spelling"
